X,Y,Computed_Area,Computed Perimeter,Border Index,Minimum Ellipse Ratio,Minimum Ellipse Rotation,Minimum Enclosing Circle,Compactness,Edge Count,homogeneity,contrast,dissimilarity,entropy,mean,variance,std.Dev
1380.1,948.9,64.0,50.0,600.0,0.650628279945,35.1698799133,7.78704452515,0.321699082851,30.0,0.65535,1.264044,0.784016,3.130907,5.74851,10.10338,3.178581
1383.7,788.5,78.0,58.0,812.0,0.428697511754,60.2725791931,9.28429412842,0.291372448206,38.0,0.65535,1.264044,0.784016,3.130907,5.74851,10.10338,3.178581
1380.0,928.2,68.0,46.0,483.0,0.755122495755,141.138214111,6.77531957626,0.403834223747,33.0,0.65535,1.264044,0.784016,3.130907,5.74851,10.10338,3.178581
1383.7,804.7,83.0,48.0,576.0,0.799618119265,107.459007263,6.87095689774,0.452694773674,39.0,0.65535,1.264044,0.784016,3.130907,5.74851,10.10338,3.178581
1385.1,889.2,33.0,42.0,399.0,0.43291464417,84.2066879272,6.77376747131,0.235085174441,31.0,0.65535,1.264044,0.784016,3.130907,5.74851,10.10338,3.178581
1383.5,768.6,68.0,40.0,400.0,0.822452328224,145.190811157,5.87190341949,0.534070789814,29.0,0.65535,1.264044,0.784016,3.130907,5.74851,10.10338,3.178581
1382.6,823.9,39.0,32.0,256.0,0.690740925291,33.4413337708,5.08097743988,0.478602021933,23.0,0.65535,1.264044,0.784016,3.130907,5.74851,10.10338,3.178581
1395.9,842.4,35.0,42.0,441.0,0.286099550263,154.10118103,7.84424638748,0.249332770705,31.0,0.65535,1.264044,0.784016,3.130907,5.74851,10.10338,3.178581
1408.5,941.9,121.0,64.0,960.0,0.579045991602,103.530090332,9.77143764496,0.3712233603,48.0,0.65535,1.264044,0.784016,3.130907,5.74851,10.10338,3.178581
1411.8,961.5,183.0,82.0,1558.0,0.602727253172,74.9148406982,12.2414093018,0.342005640268,59.0,0.65535,1.264044,0.784016,3.130907,5.74851,10.10338,3.178581
1407.4,778.0,97.0,54.0,729.0,0.58985936693,156.731063843,8.63297271729,0.418017148972,41.0,0.65535,1.264044,0.784016,3.130907,5.74851,10.10338,3.178581
1417.2,927.0,78.0,48.0,576.0,0.479576271309,56.313041687,7.6560254097,0.425424009562,39.0,0.65535,1.264044,0.784016,3.130907,5.74851,10.10338,3.178581
1417.8,1010.7,69.0,44.0,484.0,0.761485397227,129.921783447,6.04131984711,0.447871685028,36.0,0.65535,1.264044,0.784016,3.130907,5.74851,10.10338,3.178581
1416.2,871.6,89.0,58.0,812.0,0.348532723187,175.394134521,10.9247999191,0.332463443279,33.0,0.65535,1.264044,0.784016,3.130907,5.74851,10.10338,3.178581
1430.6,899.8,25.0,32.0,256.0,0.508595474148,140.364929199,4.92145442963,0.306796163321,25.0,0.65535,1.264044,0.784016,3.130907,5.74851,10.10338,3.178581
1446.7,852.1,147.0,68.0,1122.0,0.538919575434,57.1715507507,10.144323349,0.399493217468,46.0,0.65535,1.264044,0.784016,3.130907,5.74851,10.10338,3.178581
1452.3,891.4,57.0,40.0,400.0,0.871819401529,166.503143311,5.69132947922,0.447676956654,32.0,0.65535,1.264044,0.784016,3.130907,5.74851,10.10338,3.178581
1463.9,830.2,24.0,26.0,169.0,0.764360377577,168.251296997,4.15206289291,0.446143329144,23.0,0.65535,1.264044,0.784016,3.130907,5.74851,10.10338,3.178581
1465.2,941.6,21.0,26.0,169.0,0.700144339368,139.414505005,3.92212319374,0.390375435352,22.0,0.65535,1.264044,0.784016,3.130907,5.74851,10.10338,3.178581
1476.8,842.3,59.0,38.0,361.0,0.908879071834,13.3720617294,5.30849838257,0.513445913792,29.0,0.65535,1.264044,0.784016,3.130907,5.74851,10.10338,3.178581
1490.6,820.3,19.0,22.0,121.0,0.581022136195,36.05418396,3.71371769905,0.493307948112,16.0,0.65535,1.264044,0.784016,3.130907,5.74851,10.10338,3.178581
1489.9,885.5,11.0,18.0,81.0,0.695677098704,149.055892944,2.77335977554,0.426636070013,16.0,0.65535,1.264044,0.784016,3.130907,5.74851,10.10338,3.178581
1509.8,948.3,88.0,48.0,576.0,0.689916173121,33.3286437988,7.00701475143,0.479965567589,40.0,0.65535,1.264044,0.784016,3.130907,5.74851,10.10338,3.178581
1509.5,1016.2,47.0,36.0,324.0,0.877820875074,26.7616157532,5.15000009537,0.455724895,29.0,0.65535,1.264044,0.784016,3.130907,5.74851,10.10338,3.178581
1519.6,894.3,41.0,34.0,289.0,0.744102526203,141.17980957,4.88571882248,0.445693075657,31.0,0.65535,1.264044,0.784016,3.130907,5.74851,10.10338,3.178581
1530.0,1010.4,16.0,22.0,121.0,0.904435856544,4.63682556152,3.18395113945,0.415417224169,20.0,0.65535,1.264044,0.784016,3.130907,5.74851,10.10338,3.178581
1280.8,1197.1,138.0,72.0,1260.0,0.612543725,165.614456177,11.5157499313,0.334521442652,51.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1293.1,1248.0,155.0,80.0,1600.0,0.303262873285,154.67868042,14.0661945343,0.30434179306,51.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1300.9,1146.0,73.0,54.0,702.0,0.618048268696,169.686767578,8.30412578583,0.314590215683,45.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1308.9,1239.9,15.0,20.0,100.0,0.748456909762,46.9553222656,3.00294017792,0.471238911152,17.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1311.5,1069.1,41.0,38.0,361.0,0.853444956174,176.116912842,5.3767580986,0.356801390648,27.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1312.9,1118.9,45.0,38.0,361.0,0.702406613142,61.5968704224,5.39260721207,0.391611278057,32.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1312.0,1257.3,149.0,76.0,1368.0,0.323691824357,1.22993946075,13.9905700684,0.324167132378,38.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1317.3,1080.9,47.0,38.0,342.0,0.822022588974,101.103469849,5.41362714767,0.409016251564,27.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1319.1,1236.7,102.0,52.0,676.0,0.805493019043,141.594741821,7.49851322174,0.474027335644,39.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1320.2,1162.1,130.0,56.0,784.0,0.668711188102,159.14630127,8.99408817291,0.520927369595,37.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1320.0,1200.1,68.0,46.0,529.0,0.487747466299,7.6776676178,7.74214792252,0.403834223747,32.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1330.4,1143.6,257.0,88.0,1936.0,0.408076339384,163.94052124,15.6631135941,0.417039960623,56.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1331.8,1210.5,22.0,34.0,289.0,0.370045321033,143.694320679,5.75787496567,0.239152401686,28.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1335.5,1031.4,32.0,30.0,225.0,0.602215877721,59.3026351929,4.88571882248,0.446804314852,24.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1335.7,1049.0,41.0,34.0,289.0,0.864310860177,69.6813735962,4.6922082901,0.445693075657,29.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1333.1,1248.5,10.0,20.0,100.0,0.470215144856,26.9489898682,3.45472502708,0.314159274101,17.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1338.3,1087.9,53.0,36.0,324.0,0.705271332759,52.1172332764,5.47452497482,0.513902485371,23.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1340.4,1120.0,39.0,30.0,225.0,0.898065542146,145.439193726,4.40016174316,0.544542729855,22.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1341.8,1136.6,33.0,42.0,441.0,0.299657103629,145.216125488,7.15460824966,0.235085174441,35.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1342.5,1259.7,57.0,40.0,400.0,0.554593037815,170.331375122,6.69500017166,0.447676956654,29.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1342.3,1054.3,15.0,20.0,100.0,0.846147049478,133.513946533,2.76809883118,0.471238911152,18.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1350.6,1084.3,66.0,50.0,625.0,0.893028768838,170.378570557,6.87747526169,0.331752210855,38.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1353.2,1272.4,35.0,34.0,289.0,0.402890882551,156.028930664,6.02792024612,0.380469709635,24.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1360.6,1224.8,111.0,58.0,841.0,0.875012416638,64.6909866333,7.8023982048,0.414645403624,44.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1365.4,1043.8,92.0,56.0,784.0,0.505248714849,118.824668884,8.99408817291,0.368656277657,38.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1369.1,1164.4,126.0,58.0,812.0,0.650492711553,9.73904705048,8.77013397217,0.470678597689,40.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1377.3,1091.2,33.0,32.0,256.0,0.630834286597,157.70664978,4.97704696655,0.404970943928,22.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1378.2,1157.8,11.0,18.0,81.0,0.839380801179,175.714263916,2.67797470093,0.426636070013,17.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1382.5,1233.0,64.0,44.0,484.0,0.804418727872,94.6920623779,6.20142126083,0.415417224169,40.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1381.9,1180.4,53.0,40.0,400.0,0.879256536944,11.8126049042,5.75787496567,0.416261017323,34.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1387.1,1269.8,142.0,70.0,1155.0,0.536421907805,74.498336792,10.5403423309,0.364168316126,42.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1399.1,1117.7,113.0,62.0,930.0,0.75185998001,34.432559967,8.82423877716,0.369406849146,43.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1403.1,1214.7,185.0,92.0,2070.0,0.422710682964,33.3279342651,15.9981918335,0.274666666985,50.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1401.0,1149.5,68.0,46.0,529.0,0.530863920998,151.849731445,7.3736782074,0.403834223747,34.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1400.8,1273.8,16.0,24.0,144.0,0.65027459704,30.0277862549,3.74925661087,0.349065870047,21.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1407.6,1044.7,37.0,42.0,441.0,0.339400087604,147.502044678,7.15460824966,0.263580352068,30.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1412.6,1072.5,113.0,66.0,1056.0,0.509570027126,34.7904815674,10.827255249,0.325987130404,49.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1410.9,1129.8,46.0,62.0,961.0,0.182000697386,10.8901643753,12.5304908752,0.150378003716,29.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1413.0,1267.9,123.0,58.0,841.0,0.53206429688,178.584121704,9.79854393005,0.459471940994,37.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1425.2,1134.0,20.0,24.0,144.0,0.784501513148,41.9849624634,3.46669960022,0.436332345009,19.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1428.8,1178.8,71.0,46.0,529.0,0.423371745671,6.42244243622,8.77013397217,0.421650439501,27.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1430.9,1083.8,30.0,28.0,196.0,0.804812692194,46.5384559631,3.92212319374,0.480856031179,26.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1440.4,1248.5,100.0,54.0,729.0,0.494320681872,74.5311431885,8.81538009644,0.430945515633,36.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1435.9,1136.1,27.0,26.0,169.0,0.659528499772,155.488739014,4.40016174316,0.501911282539,20.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1443.1,1181.1,121.0,70.0,1155.0,0.529546259727,175.375915527,11.0094423294,0.31031242013,47.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1451.0,1068.1,84.0,46.0,529.0,0.615798059551,69.4276123047,7.49851322174,0.498854070902,34.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1449.6,1136.4,83.0,48.0,576.0,0.684137906265,139.826004028,6.8120341301,0.452694773674,36.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1451.1,1265.3,94.0,50.0,625.0,0.652764225679,148.135177612,7.86133289337,0.472495555878,36.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1458.2,1081.4,40.0,40.0,400.0,0.442559183917,42.3476257324,6.02792024612,0.314159274101,36.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1474.0,1239.5,250.0,106.0,2491.0,0.499058708027,126.89478302,16.2857303619,0.279600650072,74.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1477.4,1183.1,53.0,42.0,441.0,0.447013437188,159.805923462,7.3736782074,0.377561032772,27.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1481.5,1204.8,105.0,52.0,676.0,0.744229006247,168.303436279,7.75360393524,0.487969309092,36.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1488.5,1100.1,143.0,58.0,841.0,0.644400582927,86.9645767212,9.39786815643,0.534182846546,38.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1491.5,1228.2,134.0,106.0,2120.0,0.452756956901,110.934371948,14.1695213318,0.149865940213,79.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1487.9,1079.4,35.0,32.0,256.0,0.782569938605,152.988510132,4.74806547165,0.42951464653,29.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1490.2,1174.4,124.0,68.0,1054.0,0.602760048128,154.833480835,9.94630146027,0.33698746562,45.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1497.0,1244.1,110.0,52.0,676.0,0.745945560488,1.14831280708,7.793364048,0.511205911636,34.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1501.5,1277.3,159.0,92.0,2024.0,0.29728908429,160.73248291,15.9898996353,0.236064866185,55.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1504.4,1048.4,46.0,40.0,400.0,0.794526814502,99.301399231,5.87190341949,0.361283153296,28.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1507.7,1217.3,32.0,30.0,225.0,0.669980292485,125.829780579,4.92628526688,0.446804314852,16.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1511.0,1263.1,36.0,58.0,725.0,0.414020352746,20.5778312683,8.30412578583,0.134479597211,35.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1515.0,1197.1,43.0,44.0,484.0,0.286215517143,141.919692993,7.72499990463,0.279108434916,35.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1519.4,1055.6,41.0,32.0,256.0,0.887017559485,161.008148193,4.68657064438,0.503145694733,22.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1522.2,1215.4,74.0,52.0,676.0,0.545058417111,122.419929504,8.06102561951,0.343902170658,37.0,0.645826,1.390078,0.819857,3.2482,5.547498,9.687124,3.112414
1288.2,1298.7,197.0,92.0,1886.0,0.886682064819,117.522987366,12.0749902725,0.292482882738,62.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1285.8,1377.7,144.0,64.0,992.0,0.720670468734,2.61763501167,9.43537998199,0.441786468029,42.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1290.0,1346.3,54.0,48.0,552.0,0.531995506436,141.834793091,7.44855165482,0.294524312019,38.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1293.0,1471.0,114.0,68.0,1156.0,0.355252309838,142.025299072,12.2846670151,0.30981105566,47.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1296.0,1318.6,123.0,64.0,992.0,0.767192250213,87.3543167114,8.8383846283,0.377359271049,45.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1301.9,1532.5,170.0,96.0,2016.0,0.7676200585,52.2095108032,12.0558404922,0.23180153966,64.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1301.1,1331.8,114.0,58.0,841.0,0.554409874441,167.551544189,9.28429412842,0.425852060318,37.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1303.0,1281.7,98.0,58.0,812.0,0.585672695724,158.076644897,9.28429412842,0.366083353758,46.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1318.1,1521.7,146.0,70.0,1225.0,0.427846699667,25.1317405701,11.4000110626,0.374426573515,49.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1319.2,1304.8,87.0,62.0,930.0,0.580134620155,169.807037354,9.83906078339,0.284410595894,49.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1343.4,1488.7,82.0,90.0,1530.0,0.361894570985,26.4252185822,11.3416976929,0.127215102315,58.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1339.6,1356.3,25.0,26.0,169.0,0.789162633283,28.2368774414,3.92212319374,0.464732646942,21.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1352.4,1380.5,136.0,64.0,1024.0,0.555504524095,33.0184440613,10.144323349,0.417242795229,44.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1351.2,1424.9,29.0,56.0,616.0,0.50402681356,178.860961914,7.89549636841,0.116206869483,30.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1364.4,1464.5,200.0,70.0,1155.0,0.751095909504,9.58727931976,10.1902418137,0.512913107872,38.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1367.8,1447.9,90.0,48.0,552.0,0.66243506793,8.49462890625,7.14349842072,0.490873873234,27.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1380.6,1503.6,145.0,76.0,1444.0,0.342191401557,23.9630088806,12.7403964996,0.315464645624,53.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1382.2,1305.7,32.0,34.0,289.0,0.384457937563,155.840209961,6.02792024612,0.347858011723,23.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1387.5,1321.7,100.0,68.0,1020.0,0.596083036673,0.76185977459,10.2187147141,0.271764069796,34.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1387.1,1465.2,83.0,54.0,729.0,0.355124732566,19.0576267242,9.99949169159,0.357684761286,33.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1389.3,1510.1,18.0,36.0,324.0,0.2939932348,23.0067501068,6.51429224014,0.174532920122,25.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1392.4,1418.0,37.0,36.0,324.0,0.521578229744,26.6081638336,6.22276878357,0.35876211524,24.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1397.2,1376.5,110.0,72.0,1188.0,0.363551667598,12.2691822052,11.9057941437,0.266647517681,37.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1399.8,1442.5,41.0,36.0,324.0,0.560509443557,36.4511833191,5.75787496567,0.397547215223,28.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1402.2,1529.1,153.0,72.0,1296.0,0.414309649852,19.9314212799,12.0227966309,0.370882481337,44.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1400.4,1462.2,41.0,36.0,324.0,0.737748659223,149.65447998,6.20142126083,0.397547215223,28.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1405.4,1485.0,92.0,52.0,676.0,0.839026796115,40.2544898987,7.11304140091,0.427554011345,41.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1405.8,1315.4,135.0,64.0,1024.0,0.73824299836,14.9693059921,9.79854393005,0.414174824953,47.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1401.9,1340.7,11.0,20.0,100.0,0.605090602718,19.200296402,3.64159989357,0.345575213432,16.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1406.2,1508.7,23.0,60.0,900.0,0.162275580708,34.807849884,10.6044998169,0.0802851468325,50.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1408.2,1394.8,53.0,58.0,725.0,0.605928059688,18.1382675171,8.28047370911,0.197983846068,37.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1409.2,1422.3,62.0,44.0,484.0,0.894465655091,122.000007629,5.93508148193,0.402435421944,38.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1408.5,1336.2,24.0,28.0,196.0,0.707445615211,37.2172775269,4.24679851532,0.384684801102,21.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1414.5,1353.4,86.0,54.0,729.0,0.426447044167,176.026412964,9.90622234344,0.370613127947,28.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1417.4,1452.6,117.0,58.0,841.0,0.561560825497,15.6662960052,9.39786815643,0.43705868721,44.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1417.1,1396.4,12.0,30.0,225.0,0.327391760471,30.2667484283,5.3767580986,0.167551606894,17.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1416.5,1520.0,10.0,22.0,121.0,0.646253619242,142.068817139,3.25714612007,0.259635776281,20.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1420.8,1510.6,40.0,42.0,420.0,0.423397524298,164.594329834,6.87095689774,0.284951716661,31.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1426.4,1332.6,112.0,80.0,1320.0,0.8354738528,30.28931427,9.34798717499,0.219911500812,55.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1426.6,1351.8,18.0,22.0,121.0,0.632901740894,170.771911621,4.15206289291,0.467344373465,13.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1435.0,1491.8,91.0,74.0,1369.0,0.214763512349,151.770675659,13.683889389,0.208827570081,44.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1435.8,1390.9,61.0,42.0,441.0,0.862616114158,152.295578003,5.77391576767,0.434551388025,37.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
1439.4,1362.2,214.0,96.0,2208.0,0.277350538256,166.222183228,16.3669548035,0.291797250509,57.0,0.632504,1.631581,0.881125,3.286288,5.691756,10.278589,3.206024
